Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Forest area (sq. km) [AG.LND.FRST.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net migration [SM.POP.NETM],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Statistical Capacity Score (Overall Average) (scale 0 - 100) [IQ.SCI.OVRL],Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW]
2012,YR2012,Colombia,COL,73.318,5.582687054,0.926488287,98.7,1.512727212,,69.33806308,1170.073931,684.6351032,18.81120528,79246354929,1.93,15039979139,605385.38,3.70921E+11,3.912635767,7290,11560,3.3582E+11,5.3259E+11,22.10464406,5.677428875,94,20.02394574,3.5,33.40550062,3.616655063,75.882,32.12891614,3.158960235,106.4907095,17.1,173.556603,-193380,764059997.6,4018674668,41.52836503,0.900335047,46075721,6.7,,0.4,,109.6682205,26.33547975,114.9600525,1.028079987,95.40425873,84.44444444,1141748,13.22699071,,12,21.06625997,1.366470153
2012,YR2012,Comoros,COM,74.446,30.17296341,0.833333333,82.2,0.221035685,19.4,,,,8.945869239,252330024.2,4.628,10375197.46,364.24,1015843369,3.168409884,1420,2510,1026244722,1814962015,16.15156407,,85,31.8645497,,11.22256957,4.270482554,62.595,28.84302925,,39.16595637,79.4,109.6962255,-10000,101610000.6,110203511,388.9656099,2.417131148,723865,,,0.1,16.9,,,,,,41.11111111,1861,,,20,13.19868157,2.713156562
2012,YR2012,"Congo, Dem. Rep.",COD,129.344,20.44106071,0.075955556,,0.041002162,,,112.1836565,378.9170558,30.80300902,5615753344,6.432,2891607809,1349662.48,29306235826,7.086898947,380,630,25959164359,43696967208,14.32823128,,69,37.54870238,5.5,40.25475638,5.939992212,57.914,42.31181402,1.134550276,29.11107004,106.1,115.2692482,15060,2843270020,855853174.6,30.44518162,3.33757067,69020749,69.7,63.9,1.1,,70.90409088,,105.4910507,0.801110029,43.22605896,43.33333333,2344860,,,58.5,3.08370369,4.655798382
2012,YR2012,"Congo, Rep.",COG,118.346,3.798774923,0.020720721,83.1,1.166246226,44.7,,214.6247714,567.3612483,58.08202782,3695823284,4.712,-69249948.22,220510,17692911281,9.947153143,3500,5990,15782493418,27030906925,43.81682827,,80,39.36240733,,65.31021912,11.36409024,61.423,83.57584439,,94.96552148,57.9,207.8895516,-60000,139850006.1,68345052.98,13.20701903,2.590925272,4510197,,,3.5,,71.60604095,32.8290856,106.6400604,1.003340006,52.59281921,50,342000,7.278246336,,158.5,1.77671712,3.305635012
2012,YR2012,Costa Rica,CRI,59.767,5.130841914,2.069310619,98.9,1.589162765,,59.30652491,1942.831521,1009.457119,31.65131734,14310369556,1.853,2696295211,29039.32,47231651863,4.88259241,9280,13870,43495675531,65034692702,19.85419551,39.78965061,90,35.39722196,4.2,22.20487739,4.733632972,79.074,61.45031744,0,114.7201792,9.9,99.81711662,19658,28389999.39,562342745,91.81361144,1.178352346,4688003,1.7,23.5,0.3,,102.4104004,23.36151384,114.669548,1.010069966,107.4916992,77.77777778,51100,13.10529607,,57.5,14.82414386,2.646915393
2012,YR2012,Cote d'Ivoire,CIV,124.413,16.37514988,1.624211927,59.4,0.373134534,18.2,,234.7870172,586.274506,34.9824904,9543211324,4.974,330255520.7,37398.08,36302305578,7.620411763,1240,2540,26806059427,54762839531,20.4508171,8.970499626,74,35.31859892,,17.73245519,-0.404098359,54.271,60.31021901,1.521417072,83.99950843,100.1,144.5735671,-80000,2908139893,367086167,67.75845283,2.435943204,21547188,,,3.4,15.7,54.47447968,12.11102347,82.73464203,,,63.33333333,322460,10.61935158,,32,5.409385817,3.313728527
2012,YR2012,Croatia,HRV,11.172,3.303683982,1.75331565,99.9,4.079616457,,,3819.280253,2020.752383,39.05354757,,1.52,1465100045,19208,57192346923,-2.275706646,13610,20710,58071730464,88364087632,18.6200816,11.81205622,95,40.65625522,6.9,21.20730214,1.425412457,76.92439024,58.05497026,1.688416447,115.7237473,5.2,99.47100851,-38493,,2084700260,76.25541419,-0.305655945,4267558,0.8,19.5,0.1,,92.74301147,36.41870251,96.37911987,1.026749969,98.91718292,86.66666667,56590,19.52065459,,22.5,,0.026388695
2012,YR2012,Cuba,CUB,53.753,3.850097756,17.43279993,99.9,2.548611094,,,1379.216979,1065.342603,25.5109993,,1.683,,30328,73141000000,3.014900289,6110,,68805659758,,8.57521773,,99,20.35520433,,23.36719487,2.914057805,78.446,27.02861596,3.937599978,14.93852238,6.1,176.3302892,-80000,77180000.31,,105.5529072,0.181748047,11257112,,,0.3,,94.92070007,,100.8270111,0.997210026,90.18881989,,109880,,,,,0.301634921
2012,YR2012,Curacao,CUW,35.086,0.203180702,,,,,,5062.858345,13395.36979,78.3520198,,2.2,69702234.64,0.7,3024525140,-0.065889655,,25590,,3892687092,42.79909123,,,103.4725429,,14.79524927,3.184,77.52439024,105.8678587,,132.2219136,,114.3096804,6817,,135966480.4,342.5405405,0.829929595,152088,,,,,,,,,,,444,,,,,0.694728326
2012,YR2012,Cyprus,CYP,5.161,2.006895095,32.73076923,98.7,6.255253007,,,4035.078755,1961.81212,55.31225938,,1.39,69972767554,1727.88,24978513427,-3.446822086,29680,31610,25641875478,27312470849,16.20286062,16.59149798,86,57.22534135,8,11.7729348,1.675270124,79.812,36.17509115,1.659398696,128.2983023,3.1,93.7322302,22509,,601116874.6,122.8404762,0.903504248,1135046,0,15.3,0.1,,100.0641403,35.64569461,100.1753464,1.008550048,95.29985046,,9250,23.40029928,,8,,0.688071135
2012,YR2012,Czech Republic,CZE,10.752,2.251185645,13.99543726,99.9,10.09153928,,,6304.571923,4054.085018,75.64618657,,1.45,9433199805,26617.84,2.08858E+11,-0.785004299,19440,27370,2.04329E+11,2.87718E+11,26.35984829,18.58084033,98,70.88267001,9.6,32.9223275,1.450921071,78.07560976,142.8977588,1.063216817,127.7906207,3.2,101.7803445,59997,,1409130137,136.0971773,0.139925656,10510785,0,,,,100.9904404,31.94077055,99.36768341,1.000869989,96.79180908,,78870,14.92876345,,30.5,,0.156317297
2012,YR2012,Denmark,DNK,4.436,1.65472753,12.14166667,98.2,6.835287325,,,6038.552307,3091.58158,54.63049402,,1.73,-16349825685,6017.66,3.27149E+11,0.226499792,61650,45820,3.44719E+11,2.56182E+11,19.46639094,15.82600746,90,48.61047632,9.3,20.39791732,2.375183628,80.05121951,60.33765468,1.351818973,129.9747296,4.1,101.4430478,106841,,1182244240,139.7893,0.376272243,5591572,0,,0.1,,98.25849152,40.61773533,101.3565598,1.002449989,123.4057922,,42920,33.44639821,,6,,0.588807879
2012,YR2012,Djibouti,DJI,21.712,,6.333333333,87.4,0.575946626,19,,,,,802430582.8,3.131,109998255.7,56,1353632942,,,,,,,,83,,4.3,,,61.395,50.38293463,,24.47401735,72.2,106.973412,6002,148410003.7,33265624.21,37.45194133,1.680251075,868136,19.7,,1.6,29.9,,,69.41964722,0.992999971,43.86172867,46.66666667,23200,,,37,8.352667488,1.776269719
2012,YR2012,Dominica,DMA,,12.01960082,10,100,3.523409533,,,,,32.58522013,304779240.8,,23152398.15,478.7,485996296.3,-1.059000243,6850,9750,486319847.6,691928396.4,14.95667548,9.006074095,99,51.41557244,,12.75425053,-1.961543346,,49.79461816,,154.0195871,27.1,104.222294,,25639999.39,23248898.52,94.60533333,0.059210806,70954,,,,,97.30413055,,114.0296783,,,53.33333333,750,,,12,12.60134672,0.491613747
2012,YR2012,Dominican Republic,DOM,97.588,5.401093851,30.37021277,98.8,2.183081632,,41.42263706,1499.358166,815.3903426,24.58317787,22101553441,2.46,3415900000,20853.32,60681537196,2.717367897,5790,11430,57491429273,1.13509E+11,24.29574454,3.20065828,88,33.80549602,4.9,28.42025851,5.098181545,72.523,44.17818209,0.653151462,89.96346359,35,100.9338577,-153000,260119995.1,4262100000,205.5664666,1.192236521,9930916,3.8,,1.1,,93.52136993,14.54268209,107.9562912,0.986469984,78.02393341,67.77777778,48670,13.02648297,,14.5,16.46617253,2.486831936
2012,YR2012,Ecuador,ECU,82.744,8.642412749,2.24136528,91.68642725,2.396908547,80.1,27.02235798,1277.037196,795.142903,30.16480927,16249104507,2.567,567417300.9,129445.86,87924544000,5.641962067,5390,10150,83330518511,1.57133E+11,27.79583594,2.933206023,96,31.58630314,4.3,37.75527457,4.985253061,75.495,56.00483979,2.945452865,106.350217,17.3,166.7825749,-38001,147830001.8,2476225962,62.30511757,1.49891549,15474099,4.5,27.3,0.3,6.4,108.2071304,,112.2776184,1.028079987,99.54315186,71.11111111,256370,,,55.5,9.969042821,1.716650894
2012,YR2012,"Egypt, Arab Rep.",EGY,55.759,11.27276527,7230,,2.487785551,,,1685.468926,905.5866059,16.39696662,40028196098,3.377,2797700000,587.52,2.79117E+11,2.226199797,2840,10840,2.4518E+11,9.36405E+11,16.02675106,0.616318559,93,24.31480265,9.8,39.25130471,19.48287747,70.736,35.32895444,1.648175793,112.006814,26.3,152.4852865,-280944,1813359985,19236400000,86.81725853,2.214740995,86422240,0.9,,0.1,,,20.22821998,104.7797394,0.985279977,78.68850708,86.66666667,1001450,12.38490476,,12.5,6.61500155,2.089079975
2012,YR2012,El Salvador,SLV,73.515,6.514356254,13.55086372,99.5,1.085297312,,74.28694136,915.6895517,677.3284437,28.57106118,13548206209,2.187,430126687.5,6198.8,21386150000,2.815501822,3210,6270,20044231103,39142615687,17.70954566,6.007837845,93,49.07751044,5.7,26.58935807,2.547509525,71.692,72.93037784,1.048809627,138.6519199,17.6,81.74903772,-240415,219910003.7,3914048534,301.0580116,0.439491797,6237922,4.6,,0.6,,103.4041138,22.65606091,112.3888016,0.963469982,73.42411804,91.11111111,21040,16.18243583,,16.5,19.15293085,1.730777076
2012,YR2012,Equatorial Guinea,GNQ,166.776,1.055657092,0.076153846,,9.522968776,,,,,71.90499182,,5.04,985256411.5,25152.94,22388345810,8.312871844,13870,24910,14300512142,25687593217,41.1481429,,49,44.77043065,,77.31150427,4.854782043,56.288,102.7543535,,48.5920649,103.6,241.095381,89999,14449999.81,0,36.7626025,4.394052518,1031191,,,6.1,,44.01268005,27.94896431,69.14431,,,32.22222222,28050,8.742219053,,150,,6.609714777
2012,YR2012,Eritrea,ERI,60.317,,20.78571429,,0.190763128,,,92.92010348,240.7122972,,990937207.5,4.407,41357999.9,10805.4,,,,,,,,,98,,,,,63.238,54.05065795,,9.39303406,51.2,104.9661758,-246000,135970001.2,0,26.84214647,,,,,0.8,,66.08583832,,87.27342987,0.818639994,59.33432007,32.22222222,121668.75,,,84,,
2012,YR2012,Estonia,EST,16.131,3.315463209,12.83241542,99.8,12.7693736,,,6689.367776,4174.387766,86.20779227,,1.56,1787341527,23700.16,23019150071,3.228200494,16760,24920,22169399274,32958202751,29.36154697,20.56737231,94,84.55213415,7.3,25.26639698,4.072175623,76.32682927,148.4503116,1.88357958,151.1345197,3.9,94.32450256,-10516,,460675591.6,31.20301958,-0.357944411,1322696,0.7,18.6,,,103.8179398,34.12852893,100.9544907,0.99229002,107.8115692,,45230,19.95207595,,6.5,,-0.344754608
2012,YR2012,Eswatini,SWZ,79.81,10.20333564,40.45454545,,0.630046751,,,,,36.69302045,485253652.4,3.195,26480002.33,4878.58,4886533033,5.396630697,4310,7730,4656873844,8346171990,11.82454789,0.065735529,88,42.97384727,,36.79896077,8.748373502,49.862,77.2326714,1.854835065,74.58620869,66,112.094932,-41764,89580001.83,88545679.84,62.74912791,0.674567033,1079285,,,28.5,,84.69747162,,123.6505127,0.913749993,69.57962799,65.55555556,17360,,,56,2.381712474,1.328707576
2012,YR2012,Ethiopia,ETH,77.978,44.33094275,7.845089419,,0.091451262,,,57.21096369,489.1938681,13.7672982,10463932699,4.901,278562822.2,176525,43310721414,8.647811633,410,1210,38143234739,1.12283E+11,37.09796197,3.448878167,62,31.63060598,,9.476137965,33.54140502,63.281,35.28687471,0.86836209,22.13367446,73.5,137.272837,399997,3243229980,624360669.9,82.16237738,2.829627968,92726982,,,1.3,,50.30796814,11.07044066,94.26506042,0.922720015,37.57714081,65.55555556,1136242.783,9.377594715,,40,7.134196316,5.197758315
2012,YR2012,Faroe Islands,FRO,,12.29505266,,,,,,,,52.8383374,,2.6,,0.8,2414380665,,,,,,25.91220782,,,64.94176028,,14.20062494,,81.1902439,87.1901449,,122.7389587,,96.55651339,,,0,34.27148997,0.05854189,47843,,,,,,,,,,,1396,,,,,0.391171217
2012,YR2012,Fiji,FJI,45.903,9.675778707,0.29737303,99.3,1.19066194,,114.5659762,,,61.11255026,1270343618,2.773,277313672,10865.92,3972012571,1.411314382,4140,8510,3578014807,7364419212,17.27223271,2.38863547,96,64.17531189,,16.72296805,3.576513521,66.859,87.46195885,1.376357542,99.2763583,23.5,112.9058176,-51950,105370002.7,190607858.3,47.34893268,0.186749844,865065,,,0.1,,106.2605286,25.06703227,106.6172867,1.048570037,89.88188934,70,18270,22.89257614,,58,4.529667579,1.155768915
2012,YR2012,Finland,FIN,7.423,2.314499321,3.742803738,99.8,9.126387978,,,15689.22331,6275.770964,38.80827907,,1.8,4931090895,223088,2.5829E+11,-1.397545728,48970,41060,2.65144E+11,2.2232E+11,23.39071912,10.47359195,97,40.36222188,9.4,23.37878102,2.97397234,80.62682927,57.89808554,1.526584659,172.1218076,2.8,86.85596534,81416,,862122979.6,17.81556155,0.475809487,5413971,0.1,11.8,,,100.0309677,37.1931535,100.3409805,1.021880031,108.2427597,,338420,20.13559693,,17,,1.100086716
2012,YR2012,France,FRA,6.648,1.631795037,14.0315,97.1,5.154142128,,,7363.423235,3836.656299,29.20302719,,2.01,32944663318,165858,2.68367E+12,0.313134751,43410,38500,2.85061E+12,2.5281E+12,22.62663227,26.66266035,91,30.49903198,7.8,17.86855062,1.161825032,81.96829268,46.32172378,1.8710806,97.94818377,4.1,89.2030418,423831,,22666366759,119.9141167,0.483998961,65659814,0.1,,0.3,,,43.44444333,102.5231628,1.00304997,105.8135834,,549087,22.53074008,,6.5,,0.809077603
2012,YR2012,French Polynesia,PYF,41.159,,,,,,,,,,,2.048,147199569.6,1494.6,,,,,,,,2.598981611,,,,,,76.074,,,84.61066625,,78.59954359,-8016,,633487535,77.49783924,0.481837052,268995,,,,,,,,,,,3471,,,,,1.413875156
2012,YR2012,Gabon,GAB,106.166,3.353697777,0.084817073,87.1,3.200590683,31.1,,988.7539243,2072.644265,60.95034144,3253510718,4.113,677327365.5,236256.46,17170465294,5.251076918,9090,13820,15897154916,24187166237,26.96614996,,71,31.3924675,,58.82460162,-2.941902704,62.924,76.42192436,1.619804648,146.1824492,57.1,229.4823317,100317,68830001.83,22586458.56,6.790379167,3.788583795,1749677,,,4.1,6.4,,29.79216863,,,,36.66666667,267670,14.06052433,,54,4.165744929,4.416144187
2012,YR2012,"Gambia, The",GMB,90.893,27.39357146,3.386666667,,0.241467286,,,,,19.84168223,541820520.3,5.518,41183457.77,2885.36,1415006238,5.241569246,760,2150,1450724965,4103967195,20.87716865,0.175000964,95,27.85899088,,11.95836884,3.845160214,60.178,35.75955967,0.78961347,80.11446641,67.7,104.4526049,-15436,138979995.7,106349453.1,188.243083,3.031169712,1905020,,,1.9,17.9,65.6831131,,81.2006073,,,67.77777778,11300,,,27,9.447783943,4.301861746
2012,YR2012,Georgia,GEO,51.648,8.175617854,2.934070188,99.8,1.928196034,,36.90130281,2329.92587,993.7399333,36.51629063,12624714164,1.984,968196197.6,28224,16488403076,6.369008306,4150,9720,15483112914,36257009738,25.87586724,2.493542153,93,55.42598789,5.9,19.17230133,0.464401442,72.097,63.15347794,2.983734098,115.6116991,12.1,137.0379555,-95340,658890014.6,1770115175,65.23800693,-0.736565519,3728874,10.7,30,0.2,,101.4368134,25.21403151,106.305542,,,94.44444444,69700,23.65640368,,2,21.67332088,-0.05219008
2012,YR2012,Germany,DEU,8.063,0.847918814,26.05669782,97,9.451317705,,,7270.152523,3876.948104,46.30712014,,1.41,65443087632,114130,3.52714E+12,0.418497594,46560,44400,3.74475E+12,3.5709E+12,19.71598836,17.22153843,97,40.20693474,8.2,27.28398614,1.496488838,80.53902439,72.46558654,1.241677479,114.1126357,4,92.55684593,1938576,,14637030444,230.7506255,0.187727801,80425823,0,,0.1,,98.65313721,28.55499015,101.6141968,0.961369991,102.1676102,,357170,11.62298611,,14.5,,0.200687484
2012,YR2012,Ghana,GHA,71.776,22.13115469,4.341584158,,0.561999712,,,342.200517,329.1583537,40.35921817,11992686632,4.192,3294520000,79179.34,41270954737,9.292789406,1530,3590,39843999851,93322034398,16.96772212,7.593394142,88,52.80881695,5.4,27.13653359,15.20527874,61.72,75.87660668,0.804165256,98.54586684,62.7,181.2249793,-50000,1799020020,2155495000,114.2500396,2.369482728,25996454,25.7,24.2,1.9,,93.86432648,19.33926835,106.687912,0.963100016,56.44244003,58.88888889,238540,15.36818101,,11,2.989209897,3.681995391
2012,YR2012,Gibraltar,GIB,,,,,,,,5081.270615,5107.211838,,,,,0,,,,,,,,,,,,,,,,,103.2812221,,52.82224038,,,,3365.3,0.13380713,33653,,,,,,,,,,,10,,,,,0.13380713
2012,YR2012,Greece,GRC,8.539,3.441068646,17.12931034,99.91,7.251237354,,,5534.897159,2403.230472,28.74257947,,1.34,1662090330,39018.03,2.42029E+11,-7.086696786,23180,25120,2.56057E+11,2.77446E+11,12.09793134,10.14318478,99,33.31870533,5.8,14.80477643,-0.275142403,80.63414634,40.08192278,2.443670816,123.9228745,4,87.62700165,-161799,,680981913.3,85.68666408,-0.540752951,11045011,1.5,23.1,0.2,,96.98412323,45.65012722,99.16412354,0.975189984,104.5624008,,131960,24.26841791,,11,,-0.078674761
2012,YR2012,Greenland,GRL,,16.1929018,,,,,,,,37.51199021,,2.019,,2.2,2609667674,1.39419336,,,,,37.67208018,47.28593175,,63.46641088,,18.91178514,3.445331812,70.55,51.19425793,,105.2859926,,73.12169016,,,,0.138409063,-0.140721219,56810,,,,,,,,,,,410450,,,,,0.382947921
2012,YR2012,Grenada,GRD,35.358,4.832211185,6.59444445,99,3.81565719,,,,,,589257177.2,2.194,31489862.96,177,799882259.3,-1.155143735,7030,10690,755299043.8,1148161514,,3.290602692,94,,,12.31798421,3.926522909,72.669,47.00691829,,120.9091078,15.5,95.19941839,-1000,7659999.847,29294352.96,316.0352941,0.621740443,107452,,,,,,,,,,47.77777778,340,,,14,7.05070023,0.650755869
2012,YR2012,Guam,GUM,38.698,,,,,,,,,19.06932574,,2.45,,244,5265000000,2.13385063,,,,,,,,57.68281102,,,3.430979133,78.408,13.0294397,,,,99.66665455,-7594,,,296.2777778,0.187687743,159990,,,,,,,,,,,540,,,,,0.28216442
2012,YR2012,Guatemala,GTM,78.571,10.72274975,3.044047619,58.7,0.821948809,,39.68603642,550.2659935,749.0445437,25.26709264,15367094556,3.219,1399819890,36678.8,49593961142,2.974708568,3160,7060,46675386670,1.04299E+11,15.19414459,5.070397206,93,36.6923267,,28.12343712,3.377750844,72.236,54.38767015,0.475870731,136.1233169,32,244.0366477,-50131,304820007.3,4965274170,137.9427212,1.777495787,14781942,,,0.4,,84.75212097,11.65362877,108.8770828,0.964240015,53.12337112,82.22222222,108890,11.00955226,,36,13.45316381,2.389575305
2012,YR2012,Guinea,GIN,145.873,16.83167319,0.329271613,41.1,0.23281943,5.6,,,,33.1373916,1335518792,5.175,605560000,64970,7638045254,5.915288884,700,1770,7465885100,18819737532,26.02152624,,58,53.53693264,7.6,31.5767628,11.51596792,57.905,54.75222862,2.286598227,52.42849932,113,108.5366699,-293749,632390014.6,66300000,43.35028488,2.197958682,10652032,24.5,,1.7,18.8,60.10137939,,89.20852661,,37.80607986,57.77777778,245860,,,43,5.998471988,3.04522515
2012,YR2012,Guinea-Bissau,GNB,107.8,46.89249801,1.09375,,0.155765084,,,,,15.47521335,278030081.1,4.923,6624917.193,20475.42,989271229.6,-1.712683012,630,1360,1004412317,2187093804,6.699038757,,81,25.6977795,,13.54244509,-0.850532798,55.645,31.63945242,2.4755946,65.3711357,104.2,77.5338359,-7005,80169998.17,45635184.42,57.07613798,2.650742625,1604981,,,3.9,17,,,,,,51.11111111,36130,,,8.5,3.992280043,3.633481396
2012,YR2012,Guyana,GUY,83.062,25.4400079,0.599460581,97.3,2.647645978,,35.50452779,,,,1974229281,2.606,277910000,184964.3,4063089192,5.383623469,5290,10540,3993905940,7962994678,,0.12352635,99,,,26.58774987,4.620990112,68.575,84.000125,1.172176328,72.41828491,35.9,129.5775343,-34999,114910003.7,469258405.5,3.837378715,0.445663749,755388,,,1.4,,97.37593842,,97.81163788,0.995010018,97.72779083,55.55555556,214970,,,18,8.55353672,0.445273855
2012,YR2012,Haiti,HTI,57.566,19.46990359,11.14784347,37.3,0.236076333,34.5,,46.14219092,397.2574369,9.655093657,1163440489,3.288,156000000,3721.68,13708926466,0.502424404,1300,2770,13313212678,28430225572,17.5091467,,66,30.60314784,5.5,25.37328252,8.207793791,61.26,29.06865107,,59.45750288,75.6,321.6913158,-150000,1273300049,1612326050,371.9492743,1.480054624,10250922,29.2,58.5,2.1,11.6,,,,,,38.88888889,27750,,,134,0.382036215,3.49097246
2012,YR2012,Honduras,HND,80.094,13.56629403,1.772556806,82.9,1.06935877,73.2,55.32810804,636.6388248,593.0709022,50.90279882,5086125314,2.774,1081346796,65308.14,18528601901,4.128687749,1970,3750,16986695277,32434184466,24.56420879,2.795222999,97,70.28541699,3,26.1135718,3.579787426,73.814,106.4840192,1.146018554,85.29449786,21.5,186.6696873,-30000,566190002.4,2920369783,77.22488158,1.869321608,8640692,17,,0.4,7.1,86.82106781,21.18690682,96.52674866,1.068199992,63.8839798,68.88888889,112490,14.74747232,,43,13.76836255,3.115743122
2012,YR2012,"Hong Kong SAR, China",HKG,3.021,0.054686683,,,,74.8,,6031.244318,1994.715598,215.8495655,,1.285,74887135901,,2.62629E+11,1.700288005,36340,52990,2.59862E+11,3.78883E+11,25.22013354,18.49537824,,214.7189649,,6.844524385,3.544826846,83.4804878,398.429435,,232.551291,,95.67457683,74892,,366815267.3,6809.619048,1.103957997,7150100,,,,,100.7627029,,103.9206619,1.004099965,107.1294708,,1100,,,2.5,,1.103957997
2012,YR2012,Hungary,HUN,20.315,3.88978875,84.18333333,99,4.377864468,,,3923.042324,2365.553697,85.85068205,,1.34,10815928328,20521.62,1.28857E+11,-1.257749507,13090,22290,1.29841E+11,2.21126E+11,20.15400017,21.21960348,99,79.74259137,7.6,25.0098332,2.893200601,75.06341463,154.2371998,1.029205366,117.386504,5.7,97.36634886,29999,,3147775617,109.5809345,-0.516437607,9920362,0.3,,,,97.53672791,40.32653768,99.69792938,0.986209989,98.06066132,85.55555556,93030,22.86015077,,7,,-0.056115994
2012,YR2012,Iceland,ISL,9.36,6.561182304,0.172941176,97.8,5.799523611,,,53202.83366,17630.07147,54.92605472,,2.04,1024164328,460.66,14751508134,1.063636607,40690,36690,13049222442,11766282594,16.01585597,15.39351843,90,49.15942075,9.3,21.09311164,3.4408803,82.91707317,66.67792819,,108.1258521,2.5,80.08909021,-2163,,154533791.4,3.199162095,0.532100735,320716,0,9.3,0.1,,98.16384125,34.10911549,98.21530151,0.997690022,110.00914,,103000,21.50330708,,4.5,,0.545808759
2012,YR2012,India,IND,28.052,16.84537707,44.77869986,,1.508508252,,,723.2369166,599.1556198,24.53443066,3.92576E+11,2.439,23995685014,700288,1.82764E+12,5.456388753,1480,4800,1.87099E+12,6.0809E+12,38.34741567,7.699917993,83,31.25929107,,29.3985277,7.934386248,67.545,43.03489316,2.618167619,68.31524817,52,90.08283332,-2350075,1681790039,68820517838,425.731367,1.231484894,1265780243,,,0.3,,,12.59987278,109.7612991,1.003399968,69.01283264,75.55555556,3287260,10.83677172,,,6.713104064,2.369630953
2012,YR2012,Indonesia,IDN,50.475,13.37397424,9.674233418,83.1,1.938042616,61.9,40.76803287,733.3738901,853.210745,24.59437879,2.52623E+11,2.455,21200778608,978066.8,9.1787E+11,6.030050653,3580,9440,8.89279E+11,2.34531E+12,35.07159361,10.67781374,82,24.98851951,7,43.59374442,3.753878753,69.866,41.58791957,0.711549473,113.4883118,31.2,129.0984665,-454447,68839996.34,7212196578,132.3298001,1.351699787,248451714,13.7,12,0.3,,103.098259,15.46843732,109.2734222,1.008219957,80.45233154,83.33333333,1910930,11.38058994,,,17.42620476,2.688704919
